,missing_fraction
PS3_t3755,0.0
PS3_t3756,0.0
PS3_t3757,0.0
PS3_t3758,0.0
PS3_t3759,0.0
PS3_t3760,0.0
PS3_t3809,0.0
PS3_t3810,0.0
PS3_t3811,0.0
PS3_t3812,0.0
PS3_t3813,0.0
PS3_t3814,0.0
PS3_t3815,0.0
PS3_t3816,0.0
PS3_t3801,0.0
PS3_t3802,0.0
PS3_t3803,0.0
PS3_t3804,0.0
PS3_t3805,0.0
PS3_t3806,0.0
PS3_t3807,0.0
PS3_t3808,0.0
PS3_t3793,0.0
PS3_t3794,0.0
PS3_t3795,0.0
PS3_t3796,0.0
PS3_t3797,0.0
PS3_t3798,0.0
PS3_t3799,0.0
PS3_t3800,0.0
PS3_t3785,0.0
PS3_t3786,0.0
PS3_t3787,0.0
PS3_t3788,0.0
PS3_t3789,0.0
PS3_t3790,0.0
PS3_t3791,0.0
PS3_t3792,0.0
PS3_t3841,0.0
PS3_t3842,0.0
PS3_t3843,0.0
PS3_t3844,0.0
PS3_t3845,0.0
PS3_t3846,0.0
PS3_t3847,0.0
PS3_t3848,0.0
PS3_t3833,0.0
PS3_t3834,0.0
PS3_t3835,0.0
PS3_t3836,0.0
PS3_t3837,0.0
PS3_t3838,0.0
PS3_t3839,0.0
PS3_t3840,0.0
PS3_t3825,0.0
PS3_t3826,0.0
PS3_t3827,0.0
PS3_t3828,0.0
PS3_t3829,0.0
PS3_t3830,0.0
PS3_t3831,0.0
PS3_t3832,0.0
PS3_t3817,0.0
PS3_t3818,0.0
PS3_t3819,0.0
PS3_t3820,0.0
PS3_t3821,0.0
PS3_t3822,0.0
PS3_t3823,0.0
PS3_t3824,0.0
PS3_t3873,0.0
PS3_t3874,0.0
PS3_t3875,0.0
PS3_t3876,0.0
PS3_t3877,0.0
PS3_t3878,0.0
PS3_t3879,0.0
PS3_t3880,0.0
PS3_t3865,0.0
PS3_t3866,0.0
PS3_t3867,0.0
PS3_t3868,0.0
PS3_t3869,0.0
PS3_t3870,0.0
PS3_t3871,0.0
PS3_t3872,0.0
PS3_t3857,0.0
PS3_t3858,0.0
PS3_t3859,0.0
PS3_t3860,0.0
PS3_t3861,0.0
PS3_t3862,0.0
PS3_t3863,0.0
PS3_t3864,0.0
PS3_t3849,0.0
PS3_t3850,0.0
PS3_t3851,0.0
PS3_t3852,0.0
PS3_t3853,0.0
PS3_t3854,0.0
PS3_t3855,0.0
PS3_t3856,0.0
PS3_t3905,0.0
PS3_t3906,0.0
PS3_t3907,0.0
PS3_t3908,0.0
PS3_t3909,0.0
PS3_t3910,0.0
PS3_t3911,0.0
PS3_t3912,0.0
PS3_t3897,0.0
PS3_t3898,0.0
PS3_t3899,0.0
PS3_t3900,0.0
PS3_t3901,0.0
PS3_t3902,0.0
PS3_t3903,0.0
PS3_t3904,0.0
PS3_t3889,0.0
PS3_t3890,0.0
PS3_t3891,0.0
PS3_t3892,0.0
PS3_t3893,0.0
PS3_t3894,0.0
PS3_t3895,0.0
PS3_t3896,0.0
PS3_t3881,0.0
PS3_t3882,0.0
PS3_t3883,0.0
PS3_t3884,0.0
PS3_t3885,0.0
PS3_t3886,0.0
PS3_t3887,0.0
PS3_t3888,0.0
PS3_t3937,0.0
PS3_t3938,0.0
PS3_t3939,0.0
PS3_t3940,0.0
PS3_t3941,0.0
PS3_t3942,0.0
PS3_t3943,0.0
PS3_t3944,0.0
PS3_t3929,0.0
PS3_t3930,0.0
PS3_t3931,0.0
PS3_t3932,0.0
PS3_t3933,0.0
PS3_t3934,0.0
PS3_t3935,0.0
PS3_t3936,0.0
PS3_t3921,0.0
PS3_t3922,0.0
PS3_t3923,0.0
PS3_t3924,0.0
PS3_t3925,0.0
PS3_t3926,0.0
PS3_t3927,0.0
PS3_t3928,0.0
PS3_t3913,0.0
PS3_t3914,0.0
PS3_t3915,0.0
PS3_t3916,0.0
PS3_t3917,0.0
PS3_t3918,0.0
PS3_t3919,0.0
PS3_t3920,0.0
PS3_t3969,0.0
PS3_t3970,0.0
PS3_t3971,0.0
PS3_t3972,0.0
PS3_t3973,0.0
PS3_t3974,0.0
PS3_t3975,0.0
PS3_t3976,0.0
PS3_t3961,0.0
PS3_t3962,0.0
PS3_t3963,0.0
PS3_t3964,0.0
PS3_t3965,0.0
PS3_t3966,0.0
PS3_t3967,0.0
PS3_t3968,0.0
PS3_t3953,0.0
PS3_t3954,0.0
PS3_t3955,0.0
PS3_t3956,0.0
PS3_t3957,0.0
PS3_t3958,0.0
PS3_t3959,0.0
PS3_t3960,0.0
PS3_t3945,0.0
PS3_t3946,0.0
PS3_t3947,0.0
PS3_t3948,0.0
PS3_t3949,0.0
PS3_t3950,0.0
PS3_t3951,0.0
PS3_t3952,0.0
PS3_t4001,0.0
PS3_t4002,0.0
PS3_t4003,0.0
PS3_t4004,0.0
PS3_t4005,0.0
PS3_t4006,0.0
PS3_t4007,0.0
PS3_t4008,0.0
PS3_t3993,0.0
PS3_t3994,0.0
PS3_t3995,0.0
PS3_t3996,0.0
PS3_t3997,0.0
PS3_t3998,0.0
PS3_t3999,0.0
PS3_t4000,0.0
PS3_t3985,0.0
PS3_t3986,0.0
PS3_t3987,0.0
PS3_t3988,0.0
PS3_t3989,0.0
PS3_t3990,0.0
PS3_t3991,0.0
PS3_t3992,0.0
PS3_t3977,0.0
PS3_t3978,0.0
PS3_t3979,0.0
PS3_t3980,0.0
PS3_t3981,0.0
PS3_t3982,0.0
PS3_t3983,0.0
PS3_t3984,0.0
PS3_t4033,0.0
PS3_t4034,0.0
PS3_t4035,0.0
PS3_t4036,0.0
PS3_t4037,0.0
PS3_t4038,0.0
PS3_t4039,0.0
PS3_t4040,0.0
PS3_t4025,0.0
PS3_t4026,0.0
PS3_t4027,0.0
PS3_t4028,0.0
PS3_t4029,0.0
PS3_t4030,0.0
PS3_t4031,0.0
PS3_t4032,0.0
PS3_t4017,0.0
PS3_t4018,0.0
PS3_t4019,0.0
PS3_t4020,0.0
PS3_t4021,0.0
PS3_t4022,0.0
PS3_t4023,0.0
PS3_t4024,0.0
PS3_t4009,0.0
PS3_t4010,0.0
PS3_t4011,0.0
PS3_t4012,0.0
PS3_t4013,0.0
PS3_t4014,0.0
PS3_t4015,0.0
PS3_t4016,0.0
PS3_t4065,0.0
PS3_t4066,0.0
PS3_t4067,0.0
PS3_t4068,0.0
PS3_t4069,0.0
PS3_t4070,0.0
PS3_t4071,0.0
PS3_t4072,0.0
PS3_t4057,0.0
PS3_t4058,0.0
PS3_t4059,0.0
PS3_t4060,0.0
PS3_t4061,0.0
PS3_t4062,0.0
PS3_t4063,0.0
PS3_t4064,0.0
PS3_t4049,0.0
PS3_t4050,0.0
PS3_t4051,0.0
PS3_t4052,0.0
PS3_t4053,0.0
PS3_t4054,0.0
PS3_t4055,0.0
PS3_t4056,0.0
PS3_t4041,0.0
PS3_t4042,0.0
PS3_t4043,0.0
PS3_t4044,0.0
PS3_t4045,0.0
PS3_t4046,0.0
PS3_t4047,0.0
PS3_t4048,0.0
PS3_t4097,0.0
PS3_t4098,0.0
PS3_t4099,0.0
PS3_t4100,0.0
PS3_t4101,0.0
PS3_t4102,0.0
PS3_t4103,0.0
PS3_t4104,0.0
PS3_t4089,0.0
PS3_t4090,0.0
PS3_t4091,0.0
PS3_t4092,0.0
PS3_t4093,0.0
PS3_t4094,0.0
PS3_t4095,0.0
PS3_t4096,0.0
PS3_t4081,0.0
PS3_t4082,0.0
PS3_t4083,0.0
PS3_t4084,0.0
PS3_t4085,0.0
PS3_t4086,0.0
PS3_t4087,0.0
PS3_t4088,0.0
PS3_t4073,0.0
PS3_t4074,0.0
PS3_t4075,0.0
PS3_t4076,0.0
PS3_t4077,0.0
PS3_t4078,0.0
PS3_t4079,0.0
PS3_t4080,0.0
PS3_t4129,0.0
PS3_t4130,0.0
PS3_t4131,0.0
PS3_t4132,0.0
PS3_t4133,0.0
PS3_t4134,0.0
PS3_t4135,0.0
PS3_t4136,0.0
PS3_t4121,0.0
PS3_t4122,0.0
PS3_t4123,0.0
PS3_t4124,0.0
PS3_t4125,0.0
PS3_t4126,0.0
PS3_t4127,0.0
PS3_t4128,0.0
PS3_t4113,0.0
PS3_t4114,0.0
PS3_t4115,0.0
PS3_t4116,0.0
PS3_t4117,0.0
PS3_t4118,0.0
PS3_t4119,0.0
PS3_t4120,0.0
PS3_t4105,0.0
PS3_t4106,0.0
PS3_t4107,0.0
PS3_t4108,0.0
PS3_t4109,0.0
PS3_t4110,0.0
PS3_t4111,0.0
PS3_t4112,0.0
PS3_t4161,0.0
PS3_t4162,0.0
PS3_t4163,0.0
PS3_t4164,0.0
PS3_t4165,0.0
PS3_t4166,0.0
PS3_t4167,0.0
PS3_t4168,0.0
PS3_t4153,0.0
PS3_t4154,0.0
PS3_t4155,0.0
PS3_t4156,0.0
PS3_t4157,0.0
PS3_t4158,0.0
PS3_t4159,0.0
PS3_t4160,0.0
PS3_t4145,0.0
PS3_t4146,0.0
PS3_t4147,0.0
PS3_t4148,0.0
PS3_t4149,0.0
PS3_t4150,0.0
PS3_t4151,0.0
PS3_t4152,0.0
PS3_t4137,0.0
PS3_t4138,0.0
PS3_t4139,0.0
PS3_t4140,0.0
PS3_t4141,0.0
PS3_t4142,0.0
PS3_t4143,0.0
PS3_t4144,0.0
PS3_t4193,0.0
PS3_t4194,0.0
PS3_t4195,0.0
PS3_t4196,0.0
PS3_t4197,0.0
PS3_t4198,0.0
PS3_t4199,0.0
PS3_t4200,0.0
PS3_t4185,0.0
PS3_t4186,0.0
PS3_t4187,0.0
PS3_t4188,0.0
PS3_t4189,0.0
PS3_t4190,0.0
PS3_t4191,0.0
PS3_t4192,0.0
PS3_t4177,0.0
PS3_t4178,0.0
PS3_t4179,0.0
PS3_t4180,0.0
PS3_t4181,0.0
PS3_t4182,0.0
PS3_t4183,0.0
PS3_t4184,0.0
PS3_t4169,0.0
PS3_t4170,0.0
PS3_t4171,0.0
PS3_t4172,0.0
PS3_t4173,0.0
PS3_t4174,0.0
PS3_t4175,0.0
PS3_t4176,0.0
PS3_t4225,0.0
PS3_t4226,0.0
PS3_t4227,0.0
PS3_t4228,0.0
PS3_t4229,0.0
PS3_t4230,0.0
PS3_t4231,0.0
PS3_t4232,0.0
PS3_t4217,0.0
PS3_t4218,0.0
PS3_t4219,0.0
PS3_t4220,0.0
PS3_t4221,0.0
PS3_t4222,0.0
PS3_t4223,0.0
PS3_t4224,0.0
PS3_t4209,0.0
PS3_t4210,0.0
PS3_t4211,0.0
PS3_t4212,0.0
PS3_t4213,0.0
PS3_t4214,0.0
PS3_t4215,0.0
PS3_t4216,0.0
PS3_t4201,0.0
PS3_t4202,0.0
PS3_t4203,0.0
PS3_t4204,0.0
PS3_t4205,0.0
PS3_t4206,0.0
PS3_t4207,0.0
PS3_t4208,0.0
PS3_t4257,0.0
PS3_t4258,0.0
PS3_t4259,0.0
PS3_t4260,0.0
PS3_t4261,0.0
PS3_t4262,0.0
PS3_t4263,0.0
PS3_t4264,0.0
PS3_t4249,0.0
PS3_t4250,0.0
PS3_t4251,0.0
PS3_t4252,0.0
PS3_t4253,0.0
PS3_t4254,0.0
PS3_t4255,0.0
PS3_t4256,0.0
PS3_t4241,0.0
PS3_t4242,0.0
PS3_t4243,0.0
PS3_t4244,0.0
PS3_t4245,0.0
PS3_t4246,0.0
PS3_t4247,0.0
PS3_t4248,0.0
PS3_t4233,0.0
PS3_t4234,0.0
PS3_t4235,0.0
PS3_t4236,0.0
PS3_t4237,0.0
PS3_t4238,0.0
PS3_t4239,0.0
PS3_t4240,0.0
PS3_t4289,0.0
PS3_t4290,0.0
PS3_t4291,0.0
PS3_t4292,0.0
PS3_t4293,0.0
PS3_t4294,0.0
PS3_t4295,0.0
PS3_t4296,0.0
PS3_t4281,0.0
PS3_t4282,0.0
PS3_t4283,0.0
PS3_t4284,0.0
PS3_t4285,0.0
PS3_t4286,0.0
PS3_t4287,0.0
PS3_t4288,0.0
PS3_t4273,0.0
PS3_t4274,0.0
PS3_t4275,0.0
PS3_t4276,0.0
PS3_t4277,0.0
PS3_t4278,0.0
PS3_t4279,0.0
PS3_t4280,0.0
PS3_t4265,0.0
PS3_t4266,0.0
PS3_t4267,0.0
PS3_t4268,0.0
PS3_t4269,0.0
PS3_t4270,0.0
PS3_t4271,0.0
PS3_t4272,0.0
PS3_t4321,0.0
PS3_t4322,0.0
PS3_t4323,0.0
PS3_t4324,0.0
PS3_t4325,0.0
PS3_t4326,0.0
PS3_t4327,0.0
PS3_t4328,0.0
PS3_t4313,0.0
PS3_t4314,0.0
PS3_t4315,0.0
PS3_t4316,0.0
PS3_t4317,0.0
PS3_t4318,0.0
PS3_t4319,0.0
PS3_t4320,0.0
PS3_t4305,0.0
PS3_t4306,0.0
PS3_t4307,0.0
PS3_t4308,0.0
PS3_t4309,0.0
PS3_t4310,0.0
PS3_t4311,0.0
PS3_t4312,0.0
PS3_t4297,0.0
PS3_t4298,0.0
PS3_t4299,0.0
PS3_t4300,0.0
PS3_t4301,0.0
PS3_t4302,0.0
PS3_t4303,0.0
PS3_t4304,0.0
PS3_t4353,0.0
PS3_t4354,0.0
PS3_t4355,0.0
PS3_t4356,0.0
PS3_t4357,0.0
PS3_t4358,0.0
PS3_t4359,0.0
PS3_t4360,0.0
PS3_t4345,0.0
PS3_t4346,0.0
PS3_t4347,0.0
PS3_t4348,0.0
PS3_t4349,0.0
PS3_t4350,0.0
PS3_t4351,0.0
PS3_t4352,0.0
PS3_t4337,0.0
PS3_t4338,0.0
PS3_t4339,0.0
PS3_t4340,0.0
PS3_t4341,0.0
PS3_t4342,0.0
PS3_t4343,0.0
PS3_t4344,0.0
PS3_t4329,0.0
PS3_t4330,0.0
PS3_t4331,0.0
PS3_t4332,0.0
PS3_t4333,0.0
PS3_t4334,0.0
PS3_t4335,0.0
PS3_t4336,0.0
PS3_t4385,0.0
PS3_t4386,0.0
PS3_t4387,0.0
PS3_t4388,0.0
PS3_t4389,0.0
PS3_t4390,0.0
PS3_t4391,0.0
PS3_t4392,0.0
PS3_t4377,0.0
PS3_t4378,0.0
PS3_t4379,0.0
PS3_t4380,0.0
PS3_t4381,0.0
PS3_t4382,0.0
PS3_t4383,0.0
PS3_t4384,0.0
PS3_t4369,0.0
PS3_t4370,0.0
PS3_t4371,0.0
PS3_t4372,0.0
PS3_t4373,0.0
PS3_t4374,0.0
PS3_t4375,0.0
PS3_t4376,0.0
PS3_t4361,0.0
PS3_t4362,0.0
PS3_t4363,0.0
PS3_t4364,0.0
PS3_t4365,0.0
PS3_t4366,0.0
PS3_t4367,0.0
PS3_t4368,0.0
PS3_t4417,0.0
PS3_t4418,0.0
PS3_t4419,0.0
PS3_t4420,0.0
PS3_t4421,0.0
PS3_t4422,0.0
PS3_t4423,0.0
PS3_t4424,0.0
PS3_t4409,0.0
PS3_t4410,0.0
PS3_t4411,0.0
PS3_t4412,0.0
PS3_t4413,0.0
PS3_t4414,0.0
PS3_t4415,0.0
PS3_t4416,0.0
PS3_t4401,0.0
PS3_t4402,0.0
PS3_t4403,0.0
PS3_t4404,0.0
PS3_t4405,0.0
PS3_t4406,0.0
PS3_t4407,0.0
PS3_t4408,0.0
PS3_t4393,0.0
PS3_t4394,0.0
PS3_t4395,0.0
PS3_t4396,0.0
PS3_t4397,0.0
PS3_t4398,0.0
PS3_t4399,0.0
PS3_t4400,0.0
PS3_t4449,0.0
PS3_t4450,0.0
PS3_t4451,0.0
PS3_t4452,0.0
PS3_t4453,0.0
PS3_t4454,0.0
PS3_t4455,0.0
PS3_t4456,0.0
PS3_t4441,0.0
PS3_t4442,0.0
PS3_t4443,0.0
PS3_t4444,0.0
PS3_t4445,0.0
PS3_t4446,0.0
PS3_t4447,0.0
PS3_t4448,0.0
PS3_t4433,0.0
PS3_t4434,0.0
PS3_t4435,0.0
PS3_t4436,0.0
PS3_t4437,0.0
PS3_t4438,0.0
PS3_t4439,0.0
PS3_t4440,0.0
PS3_t4425,0.0
PS3_t4426,0.0
PS3_t4427,0.0
PS3_t4428,0.0
PS3_t4429,0.0
PS3_t4430,0.0
PS3_t4431,0.0
PS3_t4432,0.0
PS3_t4481,0.0
PS3_t4482,0.0
PS3_t4483,0.0
PS3_t4484,0.0
PS3_t4485,0.0
PS3_t4486,0.0
PS3_t4487,0.0
PS3_t4488,0.0
PS3_t4473,0.0
PS3_t4474,0.0
PS3_t4475,0.0
PS3_t4476,0.0
PS3_t4477,0.0
PS3_t4478,0.0
PS3_t4479,0.0
PS3_t4480,0.0
PS3_t4465,0.0
PS3_t4466,0.0
PS3_t4467,0.0
PS3_t4468,0.0
PS3_t4469,0.0
PS3_t4470,0.0
PS3_t4471,0.0
PS3_t4472,0.0
PS3_t4457,0.0
PS3_t4458,0.0
PS3_t4459,0.0
PS3_t4460,0.0
PS3_t4461,0.0
PS3_t4462,0.0
PS3_t4463,0.0
PS3_t4464,0.0
PS3_t4513,0.0
PS3_t4514,0.0
PS3_t4515,0.0
PS3_t4516,0.0
PS3_t4517,0.0
PS3_t4518,0.0
PS3_t4519,0.0
PS3_t4520,0.0
PS3_t4505,0.0
PS3_t4506,0.0
PS3_t4507,0.0
PS3_t4508,0.0
PS3_t4509,0.0
PS3_t4510,0.0
PS3_t4511,0.0
PS3_t4512,0.0
PS3_t4497,0.0
PS3_t4498,0.0
PS3_t4499,0.0
PS3_t4500,0.0
PS3_t4501,0.0
PS3_t4502,0.0
PS3_t4503,0.0
PS3_t4504,0.0
PS3_t4489,0.0
PS3_t4490,0.0
PS3_t4491,0.0
PS3_t4492,0.0
PS3_t4493,0.0
PS3_t4494,0.0
PS3_t4495,0.0
PS3_t4496,0.0
PS3_t4545,0.0
PS3_t4546,0.0
PS3_t4547,0.0
PS3_t4548,0.0
PS3_t4549,0.0
PS3_t4550,0.0
PS3_t4551,0.0
PS3_t4552,0.0
PS3_t4537,0.0
PS3_t4538,0.0
PS3_t4539,0.0
PS3_t4540,0.0
PS3_t4541,0.0
PS3_t4542,0.0
PS3_t4543,0.0
PS3_t4544,0.0
PS3_t4529,0.0
PS3_t4530,0.0
PS3_t4531,0.0
PS3_t4532,0.0
PS3_t4533,0.0
PS3_t4534,0.0
PS3_t4535,0.0
PS3_t4536,0.0
PS3_t4521,0.0
PS3_t4522,0.0
PS3_t4523,0.0
PS3_t4524,0.0
PS3_t4525,0.0
PS3_t4526,0.0
PS3_t4527,0.0
PS3_t4528,0.0
PS3_t4577,0.0
PS3_t4578,0.0
PS3_t4579,0.0
PS3_t4580,0.0
PS3_t4581,0.0
PS3_t4582,0.0
PS3_t4583,0.0
PS3_t4584,0.0
PS3_t4569,0.0
PS3_t4570,0.0
PS3_t4571,0.0
PS3_t4572,0.0
PS3_t4573,0.0
PS3_t4574,0.0
PS3_t4575,0.0
PS3_t4576,0.0
PS3_t4561,0.0
PS3_t4562,0.0
PS3_t4563,0.0
PS3_t4564,0.0
PS3_t4565,0.0
PS3_t4566,0.0
PS3_t4567,0.0
PS3_t4568,0.0
PS3_t4553,0.0
PS3_t4554,0.0
PS3_t4555,0.0
PS3_t4556,0.0
PS3_t4557,0.0
PS3_t4558,0.0
PS3_t4559,0.0
PS3_t4560,0.0
PS3_t4609,0.0
PS3_t4610,0.0
PS3_t4611,0.0
PS3_t4612,0.0
PS3_t4613,0.0
PS3_t4614,0.0
PS3_t4615,0.0
PS3_t4616,0.0
PS3_t4601,0.0
PS3_t4602,0.0
PS3_t4603,0.0
PS3_t4604,0.0
PS3_t4605,0.0
PS3_t4606,0.0
PS3_t4607,0.0
PS3_t4608,0.0
PS3_t4593,0.0
PS3_t4594,0.0
PS3_t4595,0.0
PS3_t4596,0.0
PS3_t4597,0.0
PS3_t4598,0.0
PS3_t4599,0.0
PS3_t4600,0.0
PS3_t4585,0.0
PS3_t4586,0.0
PS3_t4587,0.0
PS3_t4588,0.0
PS3_t4589,0.0
PS3_t4590,0.0
PS3_t4591,0.0
PS3_t4592,0.0
PS3_t4641,0.0
PS3_t4642,0.0
PS3_t4643,0.0
PS3_t4644,0.0
PS3_t4645,0.0
PS3_t4646,0.0
PS3_t4647,0.0
PS3_t4648,0.0
PS3_t4633,0.0
PS3_t4634,0.0
PS3_t4635,0.0
PS3_t4636,0.0
PS3_t4637,0.0
PS3_t4638,0.0
PS3_t4639,0.0
PS3_t4640,0.0
PS3_t4625,0.0
PS3_t4626,0.0
PS3_t4627,0.0
PS3_t4628,0.0
PS3_t4629,0.0
PS3_t4630,0.0
PS3_t4631,0.0
PS3_t4632,0.0
PS3_t4617,0.0
PS3_t4618,0.0
PS3_t4619,0.0
PS3_t4620,0.0
PS3_t4621,0.0
PS3_t4622,0.0
PS3_t4623,0.0
PS3_t4624,0.0
PS3_t4673,0.0
PS3_t4674,0.0
PS3_t4675,0.0
PS3_t4676,0.0
PS3_t4677,0.0
PS3_t4678,0.0
PS3_t4679,0.0
PS3_t4680,0.0
PS3_t4665,0.0
PS3_t4666,0.0
PS3_t4667,0.0
PS3_t4668,0.0
PS3_t4669,0.0
PS3_t4670,0.0
PS3_t4671,0.0
PS3_t4672,0.0
PS3_t4657,0.0
PS3_t4658,0.0
PS3_t4659,0.0
PS3_t4660,0.0
PS3_t4661,0.0
PS3_t4662,0.0
PS3_t4663,0.0
PS3_t4664,0.0
PS3_t4649,0.0
PS3_t4650,0.0
PS3_t4651,0.0
PS3_t4652,0.0
PS3_t4653,0.0
PS3_t4654,0.0
PS3_t4655,0.0
PS3_t4656,0.0
PS3_t4705,0.0
PS3_t4706,0.0
PS3_t4707,0.0
PS3_t4708,0.0
PS3_t4709,0.0
PS3_t4710,0.0
PS3_t4711,0.0
PS3_t4712,0.0
PS3_t4697,0.0
PS3_t4698,0.0
PS3_t4699,0.0
PS3_t4700,0.0
PS3_t4701,0.0
PS3_t4702,0.0
PS3_t4703,0.0
PS3_t4704,0.0
PS3_t4689,0.0
PS3_t4690,0.0
PS3_t4691,0.0
PS3_t4692,0.0
PS3_t4693,0.0
PS3_t4694,0.0
PS3_t4695,0.0
PS3_t4696,0.0
PS3_t4681,0.0
PS3_t4682,0.0
PS3_t4683,0.0
PS3_t4684,0.0
PS3_t4685,0.0
PS3_t4686,0.0
PS3_t4687,0.0
PS3_t4688,0.0
PS3_t4737,0.0
PS3_t4738,0.0
PS3_t4739,0.0
PS3_t4740,0.0
PS3_t4741,0.0
PS3_t4742,0.0
PS3_t4743,0.0
PS3_t4744,0.0
PS3_t4729,0.0
PS3_t4730,0.0
PS3_t4731,0.0
PS3_t4732,0.0
PS3_t4733,0.0
PS3_t4734,0.0
PS3_t4735,0.0
PS3_t4736,0.0
PS3_t4721,0.0
PS3_t4722,0.0
PS3_t4723,0.0
PS3_t4724,0.0
PS3_t4725,0.0
PS3_t4726,0.0
PS3_t4727,0.0
PS3_t4728,0.0
PS3_t4713,0.0
PS3_t4714,0.0
PS3_t4715,0.0
PS3_t4716,0.0
PS3_t4717,0.0
PS3_t4718,0.0
PS3_t4719,0.0
PS3_t4720,0.0
PS3_t4769,0.0
PS3_t4770,0.0
PS3_t4771,0.0
PS3_t4772,0.0
PS3_t4773,0.0
PS3_t4774,0.0
PS3_t4775,0.0
PS3_t4776,0.0
PS3_t4761,0.0
PS3_t4762,0.0
PS3_t4763,0.0
PS3_t4764,0.0
PS3_t4765,0.0
PS3_t4766,0.0
PS3_t4767,0.0
PS3_t4768,0.0
PS3_t4753,0.0
PS3_t4754,0.0
PS3_t4755,0.0
PS3_t4756,0.0
PS3_t4757,0.0
PS3_t4758,0.0
PS3_t4759,0.0
PS3_t4760,0.0
PS3_t4745,0.0
PS3_t4746,0.0
PS3_t4747,0.0
PS3_t4748,0.0
PS3_t4749,0.0
PS3_t4750,0.0
PS3_t4751,0.0
PS3_t4752,0.0
PS3_t4801,0.0
PS3_t4802,0.0
PS3_t4803,0.0
PS3_t4804,0.0
PS3_t4805,0.0
PS3_t4806,0.0
PS3_t4807,0.0
PS3_t4808,0.0
PS3_t4793,0.0
PS3_t4794,0.0
PS3_t4795,0.0
PS3_t4796,0.0
PS3_t4797,0.0
PS3_t4798,0.0
PS3_t4799,0.0
PS3_t4800,0.0
PS3_t4785,0.0
PS3_t4786,0.0
PS3_t4787,0.0
PS3_t4788,0.0
PS3_t4789,0.0
PS3_t4790,0.0
PS3_t4791,0.0
PS3_t4792,0.0
PS3_t4777,0.0
PS3_t4778,0.0
PS3_t4779,0.0
PS3_t4780,0.0
PS3_t4781,0.0
PS3_t4782,0.0
PS3_t4783,0.0
PS3_t4784,0.0
PS3_t4833,0.0
PS3_t4834,0.0
PS3_t4835,0.0
PS3_t4836,0.0
PS3_t4837,0.0
PS3_t4838,0.0
PS3_t4839,0.0
PS3_t4840,0.0
PS3_t4825,0.0
PS3_t4826,0.0
PS3_t4827,0.0
PS3_t4828,0.0
PS3_t4829,0.0
PS3_t4830,0.0
PS3_t4831,0.0
PS3_t4832,0.0
PS3_t4817,0.0
PS3_t4818,0.0
PS3_t4819,0.0
PS3_t4820,0.0
PS3_t4821,0.0
PS3_t4822,0.0
PS3_t4823,0.0
PS3_t4824,0.0
PS3_t4809,0.0
PS3_t4810,0.0
PS3_t4811,0.0
PS3_t4812,0.0
PS3_t4813,0.0
PS3_t4814,0.0
PS3_t4815,0.0
PS3_t4816,0.0
PS3_t4865,0.0
PS3_t4866,0.0
PS3_t4867,0.0
PS3_t4868,0.0
PS3_t4869,0.0
PS3_t4870,0.0
PS3_t4871,0.0
PS3_t4872,0.0
PS3_t4857,0.0
PS3_t4858,0.0
PS3_t4859,0.0
PS3_t4860,0.0
PS3_t4861,0.0
PS3_t4862,0.0
PS3_t4863,0.0
PS3_t4864,0.0
PS3_t4849,0.0
PS3_t4850,0.0
PS3_t4851,0.0
PS3_t4852,0.0
PS3_t4853,0.0
PS3_t4854,0.0
PS3_t4855,0.0
PS3_t4856,0.0
PS3_t4841,0.0
PS3_t4842,0.0
PS3_t4843,0.0
PS3_t4844,0.0
PS3_t4845,0.0
PS3_t4846,0.0
PS3_t4847,0.0
PS3_t4848,0.0
PS3_t4897,0.0
PS3_t4898,0.0
PS3_t4899,0.0
PS3_t4900,0.0
PS3_t4901,0.0
PS3_t4902,0.0
PS3_t4903,0.0
PS3_t4904,0.0
PS3_t4889,0.0
PS3_t4890,0.0
PS3_t4891,0.0
PS3_t4892,0.0
PS3_t4893,0.0
PS3_t4894,0.0
PS3_t4895,0.0
PS3_t4896,0.0
PS3_t4881,0.0
PS3_t4882,0.0
PS3_t4883,0.0
PS3_t4884,0.0
PS3_t4885,0.0
PS3_t4886,0.0
PS3_t4887,0.0
PS3_t4888,0.0
PS3_t4873,0.0
PS3_t4874,0.0
PS3_t4875,0.0
PS3_t4876,0.0
PS3_t4877,0.0
PS3_t4878,0.0
PS3_t4879,0.0
PS3_t4880,0.0
PS3_t4929,0.0
PS3_t4930,0.0
PS3_t4931,0.0
PS3_t4932,0.0
PS3_t4933,0.0
PS3_t4934,0.0
PS3_t4935,0.0
PS3_t4936,0.0
PS3_t4921,0.0
PS3_t4922,0.0
PS3_t4923,0.0
PS3_t4924,0.0
PS3_t4925,0.0
PS3_t4926,0.0
PS3_t4927,0.0
PS3_t4928,0.0
PS3_t4913,0.0
PS3_t4914,0.0
PS3_t4915,0.0
PS3_t4916,0.0
PS3_t4917,0.0
PS3_t4918,0.0
PS3_t4919,0.0
PS3_t4920,0.0
PS3_t4905,0.0
PS3_t4906,0.0
PS3_t4907,0.0
PS3_t4908,0.0
PS3_t4909,0.0
PS3_t4910,0.0
PS3_t4911,0.0
PS3_t4912,0.0
PS3_t4961,0.0
PS3_t4962,0.0
PS3_t4963,0.0
PS3_t4964,0.0
PS3_t4965,0.0
PS3_t4966,0.0
PS3_t4967,0.0
PS3_t4968,0.0
