,count,mean,std,min,25%,50%,75%,max
PS3_t10,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t11,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t12,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t13,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t14,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t15,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t16,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t17,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t18,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t19,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t20,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t21,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t22,2205.0,7.2562358276644e-06,0.000340734167999968,0.0,0.0,0.0,0.0,0.016
PS3_t23,2205.0,3.6281179138322e-06,0.000170367083999984,0.0,0.0,0.0,0.0,0.008
PS3_t24,2205.0,7.2562358276644e-06,0.000340734167999968,0.0,0.0,0.0,0.0,0.016
PS3_t25,2205.0,7.2562358276644e-06,0.000340734167999968,0.0,0.0,0.0,0.0,0.016
PS3_t26,2205.0,3.6281179138322e-06,0.000170367083999984,0.0,0.0,0.0,0.0,0.008
PS3_t27,2205.0,1.7687074829931973e-05,0.0008305395344999216,0.0,0.0,0.0,0.0,0.039
PS3_t28,2205.0,1.7687074829931973e-05,0.0008305395344999216,0.0,0.0,0.0,0.0,0.039
PS3_t29,2205.0,1.4058956916099773e-05,0.0006601724504999379,0.0,0.0,0.0,0.0,0.031
PS3_t30,2205.0,2.4943310657596373e-05,0.00117127370249989,0.0,0.0,0.0,0.0,0.055
PS3_t31,2205.0,3.174603174603175e-05,0.0014907119849998595,0.0,0.0,0.0,0.0,0.07
PS3_t32,2205.0,4.263038548752834e-05,0.002001813236999812,0.0,0.0,0.0,0.0,0.094
PS3_t33,2205.0,2.8117913832199547e-05,0.0013203449009998758,0.0,0.0,0.0,0.0,0.062
PS3_t34,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t35,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t36,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t37,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t38,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t39,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t40,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t41,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t42,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t43,2205.0,7.2562358276644e-06,0.000340734167999968,0.0,0.0,0.0,0.0,0.016
PS3_t44,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t45,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t46,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t47,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS3_t48,2205.0,1.7687074829931973e-05,0.0008305395344999216,0.0,0.0,0.0,0.0,0.039
PS3_t49,2205.0,2.8117913832199547e-05,0.0013203449009998758,0.0,0.0,0.0,0.0,0.062
PS3_t50,2205.0,3.537414965986395e-05,0.0015003388631647124,0.0,0.0,0.0,0.0,0.07
PS3_t51,2205.0,4.625850340136055e-05,0.0015663315645703076,0.0,0.0,0.0,0.0,0.07
PS3_t52,2205.0,3.537414965986395e-05,0.0015003388631647124,0.0,0.0,0.0,0.0,0.07
PS3_t53,2205.0,4.6258503401360544e-05,0.0018470658578994702,0.0,0.0,0.0,0.0,0.086
PS3_t54,2205.0,5.714285714285714e-05,0.002058667657171994,0.0,0.0,0.0,0.0,0.094
PS3_t55,2205.0,3.174603174603175e-05,0.0014907119849998595,0.0,0.0,0.0,0.0,0.07
PS3_t56,2205.0,4.943310657596372e-05,0.0015145411024733914,0.0,0.0,0.0,0.0,0.062
PS3_t57,2205.0,6.757369614512471e-05,0.0017903922249300592,0.0,0.0,0.0,0.0,0.055
PS3_t58,2205.0,6.34920634920635e-05,0.0017015407653074982,0.0,0.0,0.0,0.0,0.062
PS3_t59,2205.0,4.9886621315192745e-05,0.001575463010855285,0.0,0.0,0.0,0.0,0.07
PS3_t60,2205.0,3.900226757369614e-05,0.0013739615456562911,0.0,0.0,0.0,0.0,0.062
PS3_t61,2205.0,4.9886621315192745e-05,0.001575463010855285,0.0,0.0,0.0,0.0,0.07
PS3_t62,2205.0,6.439909297052154e-05,0.0019159819913787662,0.0,0.0,0.0,0.0,0.086
PS3_t63,2205.0,7.074829931972789e-05,0.0018602445130964638,0.0,0.0,0.0,0.0,0.07
PS3_t64,2205.0,6.031746031746032e-05,0.0016822142333125785,0.0,0.0,0.0,0.0,0.07
PS3_t65,2205.0,6.394557823129252e-05,0.0021735065040971737,0.0,0.0,0.0,0.0,0.086
PS3_t66,2205.0,7.392290249433107e-05,0.0018168088144052098,0.0,0.0,0.0,0.0,0.062
PS3_t67,2205.0,5.668934240362812e-05,0.0015333429418179826,0.0,0.0,0.0,0.0,0.062
PS3_t68,2205.0,5.668934240362812e-05,0.0017726898046376359,0.0,0.0,0.0,0.0,0.062
PS3_t69,2205.0,8.117913832199546e-05,0.0020707176454697273,0.0,0.0,0.0,0.0,0.062
PS3_t70,2205.0,9.569160997732427e-05,0.002434328845584735,0.0,0.0,0.0,0.0,0.086
PS3_t71,2205.0,6.34920634920635e-05,0.001651748113060155,0.0,0.0,0.0,0.0,0.062
PS3_t72,2205.0,6.077097505668934e-05,0.002065604665907246,0.0,0.0,0.0,0.0,0.094
PS3_t73,2205.0,0.00010249433106575966,0.0026567754257684146,0.0,0.0,0.0,0.0,0.109
PS3_t74,2205.0,7.120181405895693e-05,0.0021480820503641217,0.0,0.0,0.0,0.0,0.094
PS3_t75,2205.0,7.80045351473923e-05,0.002460263440731818,0.0,0.0,0.0,0.0,0.109
PS3_t76,2205.0,0.00011020408163265306,0.0025259290943230694,0.0,0.0,0.0,0.0,0.086
PS3_t77,2205.0,0.00013469387755102042,0.002819670656777022,0.0,0.0,0.0,0.0,0.094
PS3_t78,2205.0,0.00020181405895691612,0.004035976637135179,0.0,0.0,0.0,0.0,0.125
PS3_t79,2205.0,0.0001560090702947846,0.0032260799820733508,0.0,0.0,0.0,0.0,0.094
PS3_t80,2205.0,0.00017052154195011337,0.0033381616203732025,0.0,0.0,0.0,0.0,0.109
PS3_t81,2205.0,0.00017732426303854876,0.003532302723246314,0.0,0.0,0.0,0.0,0.109
PS3_t82,2205.0,0.00018730158730158731,0.003692935107964315,0.0,0.0,0.0,0.0,0.109
PS3_t83,2205.0,0.00019501133786848073,0.003897166424011332,0.0,0.0,0.0,0.0,0.117
PS3_t84,2205.0,0.00017052154195011337,0.003702275499591571,0.0,0.0,0.0,0.0,0.109
PS3_t85,2205.0,0.00014512471655328798,0.003353598717880991,0.0,0.0,0.0,0.0,0.117
PS3_t86,2205.0,0.00015238095238095237,0.0035098254619196877,0.0,0.0,0.0,0.0,0.117
PS3_t87,2205.0,0.0001981859410430839,0.003654695953881731,0.0,0.0,0.0,0.0,0.109
PS3_t88,2205.0,0.00020272108843537415,0.0035928432386999262,0.0,0.0,0.0,0.0,0.094
PS3_t89,2205.0,0.00021950113378684807,0.003971527604267048,0.0,0.0,0.0,0.0,0.094
PS3_t90,2205.0,0.0001945578231292517,0.003449370303003183,0.0,0.0,0.0,0.0,0.094
PS3_t91,2205.0,0.00016643990929705215,0.0034391202865575914,0.0,0.0,0.0,0.0,0.094
PS3_t92,2205.0,0.00016689342403628117,0.0035867890804200404,0.0,0.0,0.0,0.0,0.117
PS3_t93,2205.0,0.00015918367346938776,0.003740148980566083,0.0,0.0,0.0,0.0,0.109
PS3_t94,2205.0,0.00011655328798185941,0.00281935282737721,0.0,0.0,0.0,0.0,0.094
PS3_t95,2205.0,0.00011337868480725624,0.0027933723194487874,0.0,0.0,0.0,0.0,0.094
PS3_t96,2205.0,0.00012018140589569162,0.0028577236323849594,0.0,0.0,0.0,0.0,0.109
PS3_t97,2205.0,0.00012063492063492064,0.003010862903299352,0.0,0.0,0.0,0.0,0.117
PS3_t98,2205.0,0.000145578231292517,0.0028152641196537414,0.0,0.0,0.0,0.0,0.094
PS3_t99,2205.0,0.00011383219954648526,0.002694050388266014,0.0,0.0,0.0,0.0,0.094
PS3_t100,2205.0,0.00012789115646258503,0.003231672790716943,0.0,0.0,0.0,0.0,0.117
PS3_t101,2205.0,0.00013106575963718823,0.0031172724416156333,0.0,0.0,0.0,0.0,0.117
PS3_t102,2205.0,0.00011746031746031746,0.002599086969536952,0.0,0.0,0.0,0.0,0.094
PS3_t103,2205.0,0.00012018140589569162,0.0027073831908378983,0.0,0.0,0.0,0.0,0.086
PS3_t104,2205.0,0.00011020408163265306,0.002581363861729677,0.0,0.0,0.0,0.0,0.086
PS3_t105,2205.0,0.0001668934240362812,0.003278967181961219,0.0,0.0,0.0,0.0,0.094
PS3_t106,2205.0,0.00019138321995464854,0.0038049802759957227,0.0,0.0,0.0,0.0,0.109
PS3_t107,2205.0,0.00015192743764172337,0.0033674070539459026,0.0,0.0,0.0,0.0,0.117
PS3_t108,2205.0,0.0001492063492063492,0.003399444221089805,0.0,0.0,0.0,0.0,0.117
PS3_t109,2205.0,0.00015963718820861679,0.0035588013458105654,0.0,0.0,0.0,0.0,0.125
PS3_t110,2205.0,0.00017006802721088434,0.0039206758284526695,0.0,0.0,0.0,0.0,0.125
PS3_t111,2205.0,0.00016689342403628117,0.003772607787596755,0.0,0.0,0.0,0.0,0.117
PS3_t112,2205.0,0.0002090702947845805,0.0038505791038117333,0.0,0.0,0.0,0.0,0.109
PS3_t113,2205.0,0.0002594104308390023,0.00389434051374626,0.0,0.0,0.0,0.0,0.109
PS3_t114,2205.0,0.00021360544217687076,0.003544530808937307,0.0,0.0,0.0,0.0,0.094
PS3_t115,2205.0,0.00025124716553287985,0.003943268809841313,0.0,0.0,0.0,0.0,0.109
PS3_t116,2205.0,0.0002276643990929705,0.0036207278143309467,0.0,0.0,0.0,0.0,0.094
PS3_t117,2205.0,0.0002698412698412698,0.004202153779956331,0.0,0.0,0.0,0.0,0.109
PS3_t118,2205.0,0.00028072562358276643,0.0041622728045779015,0.0,0.0,0.0,0.0,0.094
PS3_t119,2205.0,0.00028752834467120185,0.003870856899314682,0.0,0.0,0.0,0.0,0.086
PS3_t120,2205.0,0.0002698412698412699,0.0037445934676478827,0.0,0.0,0.0,0.0,0.094
PS3_t121,2205.0,0.0002739229024943311,0.003942333330686539,0.0,0.0,0.0,0.0,0.094
PS3_t122,2205.0,0.0002984126984126984,0.004272248503972291,0.0,0.0,0.0,0.0,0.109
PS3_t123,2205.0,0.00032562358276643996,0.004293571476029052,0.0,0.0,0.0,0.0,0.086
PS3_t124,2205.0,0.0002943310657596372,0.003805978386481919,0.0,0.0,0.0,0.0,0.07
PS3_t125,2205.0,0.00030566893424036285,0.004205798172288622,0.0,0.0,0.0,0.0,0.094
PS3_t126,2205.0,0.0003256235827664399,0.004068615340986418,0.0,0.0,0.0,0.0,0.094
PS3_t127,2205.0,0.00027664399092970524,0.0037039518287250747,0.0,0.0,0.0,0.0,0.086
PS3_t128,2205.0,0.0002458049886621315,0.0037436439598430666,0.0,0.0,0.0,0.0,0.094
PS3_t129,2205.0,0.0002521541950113379,0.0038740259748600114,0.0,0.0,0.0,0.0,0.086
PS3_t130,2205.0,0.00027346938775510204,0.004027249400152301,0.0,0.0,0.0,0.0,0.086
PS3_t131,2205.0,0.0002802721088435374,0.004121278051198192,0.0,0.0,0.0,0.0,0.109
PS3_t132,2205.0,0.00023401360544217687,0.0037959076839414008,0.0,0.0,0.0,0.0,0.109
PS3_t133,2205.0,0.0002775510204081633,0.004053864794378648,0.0,0.0,0.0,0.0,0.109
PS3_t134,2205.0,0.000309297052154195,0.0038746851292031084,0.0,0.0,0.0,0.0,0.094
PS3_t135,2205.0,0.00025351473922902493,0.003568317257385002,0.0,0.0,0.0,0.0,0.086
PS3_t136,2205.0,0.00029160997732426304,0.003823196393662011,0.0,0.0,0.0,0.0,0.086
PS3_t137,2205.0,0.0003015873015873016,0.003946928119558792,0.0,0.0,0.0,0.0,0.109
PS3_t138,2205.0,0.000326077097505669,0.004187232699537809,0.0,0.0,0.0,0.0,0.109
PS3_t139,2205.0,0.00029160997732426304,0.0036434496567610635,0.0,0.0,0.0,0.0,0.109
PS3_t140,2205.0,0.00031337868480725626,0.003955082152317209,0.0,0.0,0.0,0.0,0.109
PS3_t141,2205.0,0.0003052154195011338,0.003820471532757638,0.0,0.0,0.0,0.0,0.086
PS3_t142,2205.0,0.00031609977324263043,0.004079667083342944,0.0,0.0,0.0,0.0,0.086
PS3_t143,2205.0,0.0003233560090702948,0.003729417024887816,0.0,0.0,0.0,0.0,0.086
PS3_t144,2205.0,0.0003573696145124717,0.004274942435150378,0.0,0.0,0.0,0.0,0.086
PS3_t145,2205.0,0.00040498866213151927,0.004651431932437978,0.0,0.0,0.0,0.0,0.086
PS3_t146,2205.0,0.0003900226757369615,0.004234429173570252,0.0,0.0,0.0,0.0,0.086
PS3_t147,2205.0,0.00042585034013605444,0.00471488003104791,0.0,0.0,0.0,0.0,0.086
PS3_t148,2205.0,0.0004371882086167801,0.004812008127308574,0.0,0.0,0.0,0.0,0.094
PS3_t149,2205.0,0.0003736961451247166,0.004072955065515277,0.0,0.0,0.0,0.0,0.086
PS3_t150,2205.0,0.00036553287981859413,0.004170013323196706,0.0,0.0,0.0,0.0,0.094
PS3_t151,2205.0,0.0003918367346938775,0.0045988563372164545,0.0,0.0,0.0,0.0,0.086
PS3_t152,2205.0,0.0004086167800453515,0.0043216227270656505,0.0,0.0,0.0,0.0,0.086
PS3_t153,2205.0,0.000493424036281179,0.005057704884347583,0.0,0.0,0.0,0.0,0.094
PS3_t154,2205.0,0.0005138321995464852,0.0048737615634782405,0.0,0.0,0.0,0.0,0.094
PS3_t155,2205.0,0.00042585034013605444,0.0043902799816156034,0.0,0.0,0.0,0.0,0.07
PS3_t156,2205.0,0.00047709750566893425,0.004491880829517445,0.0,0.0,0.0,0.0,0.086
PS3_t157,2205.0,0.0005614512471655329,0.005320956554528192,0.0,0.0,0.0,0.0,0.109
PS3_t158,2205.0,0.0005782312925170067,0.005659490651844257,0.0,0.0,0.0,0.0,0.109
PS3_t159,2205.0,0.0006458049886621315,0.0058981207478130465,0.0,0.0,0.0,0.0,0.109
PS3_t160,2205.0,0.0007342403628117915,0.006632574595049528,0.0,0.0,0.0,0.0,0.094
PS3_t161,2205.0,0.0006770975056689343,0.006241076876110339,0.0,0.0,0.0,0.0,0.109
PS3_t162,2205.0,0.0005823129251700679,0.005454327366912018,0.0,0.0,0.0,0.0,0.094
PS3_t163,2205.0,0.0005002267573696146,0.005191839274127838,0.0,0.0,0.0,0.0,0.094
PS3_t164,2205.0,0.0005464852607709751,0.005225603815472856,0.0,0.0,0.0,0.0,0.094
PS3_t165,2205.0,0.0006530612244897959,0.005631838123727989,0.0,0.0,0.0,0.0,0.094
PS3_t166,2205.0,0.0006630385487528345,0.005802349391249393,0.0,0.0,0.0,0.0,0.094
PS3_t167,2205.0,0.0006231292517006803,0.0059836369589048805,0.0,0.0,0.0,0.0,0.109
PS3_t168,2205.0,0.0005274376417233562,0.005162758851394946,0.0,0.0,0.0,0.0,0.086
PS3_t169,2205.0,0.0005764172335600906,0.00542722742316813,0.0,0.0,0.0,0.0,0.094
PS3_t170,2205.0,0.0006253968253968255,0.0056619281992670994,0.0,0.0,0.0,0.0,0.109
PS3_t171,2205.0,0.0005637188208616782,0.0051645472964749525,0.0,0.0,0.0,0.0,0.086
PS3_t172,2205.0,0.0006040816326530614,0.005475790774229185,0.0,0.0,0.0,0.0,0.086
PS3_t173,2205.0,0.0006412698412698413,0.005888068330021641,0.0,0.0,0.0,0.0,0.109
PS3_t174,2205.0,0.0006630385487528345,0.005909581780865577,0.0,0.0,0.0,0.0,0.094
PS3_t175,2205.0,0.000618140589569161,0.005600284960682149,0.0,0.0,0.0,0.0,0.094
PS3_t176,2205.0,0.0005120181405895691,0.004795591759767457,0.0,0.0,0.0,0.0,0.094
PS3_t177,2205.0,0.0005401360544217687,0.005175929296572181,0.0,0.0,0.0,0.0,0.086
PS3_t178,2205.0,0.0006072562358276644,0.005666466292594702,0.0,0.0,0.0,0.0,0.094
PS3_t179,2205.0,0.0005709750566893425,0.005314011817708193,0.0,0.0,0.0,0.0,0.094
PS3_t180,2205.0,0.0005183673469387755,0.00518358545138234,0.0,0.0,0.0,0.0,0.094
PS3_t181,2205.0,0.0005936507936507938,0.005671669618138026,0.0,0.0,0.0,0.0,0.141
PS3_t182,2205.0,0.000709750566893424,0.006251832412426976,0.0,0.0,0.0,0.0,0.141
PS3_t183,2205.0,0.0007056689342403628,0.006102719453408156,0.0,0.0,0.0,0.0,0.094
PS3_t184,2205.0,0.0006530612244897959,0.005426275048867269,0.0,0.0,0.0,0.0,0.07
PS3_t185,2205.0,0.0006031746031746032,0.005014397500679169,0.0,0.0,0.0,0.0,0.07
PS3_t186,2205.0,0.0005600907029478458,0.005025131395825214,0.0,0.0,0.0,0.0,0.086
PS3_t187,2205.0,0.0005687074829931973,0.0051070589566874006,0.0,0.0,0.0,0.0,0.086
PS3_t188,2205.0,0.0005882086167800454,0.005104270898802777,0.0,0.0,0.0,0.0,0.094
PS3_t189,2205.0,0.0006063492063492064,0.005643134655818371,0.0,0.0,0.0,0.0,0.117
PS3_t190,2205.0,0.0006380952380952381,0.005771951706076349,0.0,0.0,0.0,0.0,0.125
PS3_t191,2205.0,0.0006362811791383221,0.005723209406444354,0.0,0.0,0.0,0.0,0.086
PS3_t192,2205.0,0.0007056689342403628,0.0062003739107115525,0.0,0.0,0.0,0.0,0.094
PS3_t193,2205.0,0.0007619047619047619,0.006185135274721659,0.0,0.0,0.0,0.0,0.109
PS3_t194,2205.0,0.0008158730158730158,0.0063935242747442745,0.0,0.0,0.0,0.0,0.117
PS3_t195,2205.0,0.0007764172335600907,0.006106390901669004,0.0,0.0,0.0,0.0,0.117
PS3_t196,2205.0,0.0007419501133786848,0.006413821056986952,0.0,0.0,0.0,0.0,0.117
PS3_t197,2205.0,0.0008476190476190477,0.006785366447152399,0.0,0.0,0.0,0.0,0.109
PS3_t198,2205.0,0.0008222222222222223,0.00640993412564119,0.0,0.0,0.0,0.0,0.086
PS3_t199,2205.0,0.0008086167800453514,0.006527730748898701,0.0,0.0,0.0,0.0,0.109
PS3_t200,2205.0,0.0008154195011337869,0.006499611734074673,0.0,0.0,0.0,0.0,0.109
PS3_t201,2205.0,0.0006503401360544218,0.0056313474871720155,0.0,0.0,0.0,0.0,0.094
PS3_t202,2205.0,0.0007378684807256237,0.006144527022722504,0.0,0.0,0.0,0.0,0.109
PS3_t203,2205.0,0.0007387755102040817,0.006324682107671684,0.0,0.0,0.0,0.0,0.125
PS3_t204,2205.0,0.0007183673469387756,0.006336671498641216,0.0,0.0,0.0,0.0,0.141
PS3_t205,2205.0,0.0029238095238095234,0.017602786035882088,0.0,0.0,0.0,0.0,0.336
PS3_t206,2205.0,0.0029369614512471656,0.017014836027067826,0.0,0.0,0.0,0.0,0.289
PS3_t207,2205.0,0.000691156462585034,0.005929282188731004,0.0,0.0,0.0,0.0,0.117
PS3_t208,2205.0,0.0007904761904761905,0.006353800468953526,0.0,0.0,0.0,0.0,0.117
PS3_t209,2205.0,0.0007931972789115647,0.006195458861762911,0.0,0.0,0.0,0.0,0.086
PS3_t210,2205.0,0.0008417233560090703,0.006796022158136854,0.0,0.0,0.0,0.0,0.094
PS3_t211,2205.0,0.0007419501133786848,0.005978947094183219,0.0,0.0,0.0,0.0,0.094
PS3_t212,2205.0,0.0007120181405895692,0.005754984090955255,0.0,0.0,0.0,0.0,0.094
PS3_t213,2205.0,0.0006494331065759637,0.005312469143345136,0.0,0.0,0.0,0.0,0.07
PS3_t214,2205.0,0.0005188208616780046,0.004670566063844229,0.0,0.0,0.0,0.0,0.094
PS3_t215,2205.0,0.00061859410430839,0.0053451742929672115,0.0,0.0,0.0,0.0,0.094
PS3_t216,2205.0,0.0006498866213151928,0.005204602897539613,0.0,0.0,0.0,0.0,0.07
PS3_t217,2205.0,0.0006557823129251701,0.0049938137217943,0.0,0.0,0.0,0.0,0.07
PS3_t218,2205.0,0.0006244897959183672,0.005136745208684043,0.0,0.0,0.0,0.0,0.086
PS3_t219,2205.0,0.0007922902494331065,0.006092186128258327,0.0,0.0,0.0,0.0,0.094
PS3_t220,2205.0,0.0008104308390022676,0.006102451089279795,0.0,0.0,0.0,0.0,0.094
PS3_t221,2205.0,0.0007591836734693879,0.006108038444097996,0.0,0.0,0.0,0.0,0.094
PS3_t222,2205.0,0.0008952380952380953,0.007087116707836129,0.0,0.0,0.0,0.0,0.117
PS3_t223,2205.0,0.0009786848072562359,0.007315113701721953,0.0,0.0,0.0,0.0,0.117
PS3_t224,2205.0,0.0009555555555555556,0.006919541636770211,0.0,0.0,0.0,0.0,0.109
PS3_t225,2205.0,0.0010090702947845806,0.007240295419733928,0.0,0.0,0.0,0.0,0.094
PS3_t226,2205.0,0.0010353741496598639,0.007847030048889193,0.0,0.0,0.0,0.0,0.109
PS3_t227,2205.0,0.0010643990929705216,0.008305390835887333,0.0,0.0,0.0,0.0,0.148
PS3_t228,2205.0,0.0012049886621315193,0.008752011568743362,0.0,0.0,0.0,0.0,0.148
PS3_t229,2205.0,0.0010997732426303855,0.00807614763148976,0.0,0.0,0.0,0.0,0.125
PS3_t230,2205.0,0.001050793650793651,0.00827801603682602,0.0,0.0,0.0,0.0,0.125
PS3_t231,2205.0,0.0011941043083900226,0.008751585890921412,0.0,0.0,0.0,0.0,0.117
PS3_t232,2205.0,0.0012798185941043083,0.008525991858555732,0.0,0.0,0.0,0.0,0.109
PS3_t233,2205.0,0.0012453514739229025,0.008523541246323102,0.0,0.0,0.0,0.0,0.125
PS3_t234,2205.0,0.001220408163265306,0.008272658529376876,0.0,0.0,0.0,0.0,0.117
PS3_t235,2205.0,0.0012870748299319728,0.008457303935148363,0.0,0.0,0.0,0.0,0.117
PS3_t236,2205.0,0.0013950113378684806,0.0089720514097623,0.0,0.0,0.0,0.0,0.117
PS3_t237,2205.0,0.0013151927437641724,0.008285128178285403,0.0,0.0,0.0,0.0,0.094
PS3_t238,2205.0,0.0012448979591836735,0.007893223307637321,0.0,0.0,0.0,0.0,0.094
PS3_t239,2205.0,0.0011773242630385488,0.007865696221423097,0.0,0.0,0.0,0.0,0.094
PS3_t240,2205.0,0.0010888888888888888,0.007581995155259725,0.0,0.0,0.0,0.0,0.094
PS3_t241,2205.0,0.0010154195011337869,0.00708681822972241,0.0,0.0,0.0,0.0,0.094
PS3_t242,2205.0,0.0010680272108843539,0.007362033987124169,0.0,0.0,0.0,0.0,0.109
PS3_t243,2205.0,0.001277097505668934,0.008372555130424324,0.0,0.0,0.0,0.0,0.125
PS3_t244,2205.0,0.0012435374149659863,0.008295643697713921,0.0,0.0,0.0,0.0,0.109
PS3_t245,2205.0,0.001112925170068027,0.0075334969342512196,0.0,0.0,0.0,0.0,0.094
PS3_t246,2205.0,0.0012145124716553288,0.007999759966932895,0.0,0.0,0.0,0.0,0.109
PS3_t247,2205.0,0.0011360544217687075,0.0075245268548295744,0.0,0.0,0.0,0.0,0.094
PS3_t248,2205.0,0.0010263038548752833,0.0068826194990696185,0.0,0.0,0.0,0.0,0.086
PS3_t249,2205.0,0.0011369614512471654,0.007514494090392162,0.0,0.0,0.0,0.0,0.094
PS3_t250,2205.0,0.0012616780045351474,0.00851618539596513,0.0,0.0,0.0,0.0,0.109
PS3_t251,2205.0,0.0012340136054421768,0.008408287356544865,0.0,0.0,0.0,0.0,0.094
PS3_t252,2205.0,0.0012058956916099774,0.008109575219092792,0.0,0.0,0.0,0.0,0.117
PS3_t253,2205.0,0.001433560090702948,0.00884904448360481,0.0,0.0,0.0,0.0,0.109
PS3_t254,2205.0,0.0015074829931972789,0.009230736711701274,0.0,0.0,0.0,0.0,0.094
PS3_t255,2205.0,0.0014063492063492065,0.008850438870430874,0.0,0.0,0.0,0.0,0.117
PS3_t256,2205.0,0.0013886621315192746,0.008878998972608078,0.0,0.0,0.0,0.0,0.109
PS3_t257,2205.0,0.0013723356009070296,0.009210369375071336,0.0,0.0,0.0,0.0,0.117
PS3_t258,2205.0,0.001397732426303855,0.009042302997279789,0.0,0.0,0.0,0.0,0.141
PS3_t259,2205.0,0.0014140589569161,0.008962286484238306,0.0,0.0,0.0,0.0,0.125
PS3_t260,2205.0,0.0014358276643990932,0.008992640911834411,0.0,0.0,0.0,0.0,0.117
PS3_t261,2205.0,0.0013741496598639457,0.008501529875416592,0.0,0.0,0.0,0.0,0.117
PS3_t262,2205.0,0.0014108843537414964,0.008871684058216676,0.0,0.0,0.0,0.0,0.117
PS3_t263,2205.0,0.001359637188208617,0.009134501311285468,0.0,0.0,0.0,0.0,0.109
PS3_t264,2205.0,0.0013238095238095238,0.00897194659877804,0.0,0.0,0.0,0.0,0.117
PS3_t265,2205.0,0.0013024943310657596,0.008379530529093638,0.0,0.0,0.0,0.0,0.117
PS3_t266,2205.0,0.0012798185941043086,0.008341028411293333,0.0,0.0,0.0,0.0,0.094
PS3_t267,2205.0,0.0012399092970521541,0.008113422590132384,0.0,0.0,0.0,0.0,0.109
PS3_t268,2205.0,0.00133015873015873,0.008527835399923425,0.0,0.0,0.0,0.0,0.109
PS3_t269,2205.0,0.001418140589569161,0.009313711629029496,0.0,0.0,0.0,0.0,0.109
